Param1 Param2 Cluster distribution k Trace stats.attr Size Fraction
10.2072892456645 0.938508686164715 6 gamma 18 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39304671974942 0.616839548887172 8 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95985093767466 0.739246784594153 9 gamma 18 gwa-t10 bot_user_iat 1 0.00714285714285714
11.068617568211 0.918273683294632 10 gamma 18 gwa-t10 bot_user_iat 9 0.0642857142857143
12.0012656398384 0.938841497082127 11 gamma 18 gwa-t10 bot_user_iat 14 0.1
15.7363511953498 1.28833295852395 13 gamma 18 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5622174190625 1.60870317684835 14 gamma 18 gwa-t10 bot_user_iat 16 0.114285714285714
18.0020865971665 1.70215448822505 15 gamma 18 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0915320228448 5.12777954491366 16 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
9.14388466709165 0.715694635684176 18 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
0.0901611301720423 NA 7 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 12 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 18 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209485925184 1.23704984209618 1 gamma 19 gwa-t10 bot_user_iat 22 0.157142857142857
17.7648769589818 1.91847662325373 2 gamma 19 gwa-t10 bot_user_iat 11 0.0785714285714286
11.8293421484268 1.0212458072206 3 gamma 19 gwa-t10 bot_user_iat 20 0.142857142857143
16.190888259985 1.64178147641447 4 gamma 19 gwa-t10 bot_user_iat 13 0.0928571428571429
10.306657530458 0.723511018250305 5 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2072892456645 0.938508686164715 6 gamma 19 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39304671974942 0.616839548887172 8 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95985093767466 0.739246784594153 9 gamma 19 gwa-t10 bot_user_iat 1 0.00714285714285714
11.068617568211 0.918273683294632 10 gamma 19 gwa-t10 bot_user_iat 9 0.0642857142857143
11.8313195127051 0.93057011643576 11 gamma 19 gwa-t10 bot_user_iat 13 0.0928571428571429
15.7363511953498 1.28833295852395 13 gamma 19 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5622174190625 1.60870317684835 14 gamma 19 gwa-t10 bot_user_iat 16 0.114285714285714
18.0020865971665 1.70215448822505 15 gamma 19 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0915320228448 5.12777954491366 16 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
15.4250145602982 1.13385132591859 17 gamma 19 gwa-t10 bot_user_iat 1 0.00714285714285714
9.14388466709165 0.715694635684176 19 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
14.4289266793776 1.44517982754616 1 gamma 1 gwa-t10 bot_user_iat 140 1
0.0901611301720423 NA 7 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 13 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 19 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209485925184 1.23704984209618 1 gamma 20 gwa-t10 bot_user_iat 22 0.157142857142857
12.5584018673427 1.07415073346608 3 gamma 20 gwa-t10 bot_user_iat 9 0.0642857142857143
16.190888259985 1.64178147641447 4 gamma 20 gwa-t10 bot_user_iat 13 0.0928571428571429
10.306657530458 0.723511018250305 5 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2072892456645 0.938508686164715 6 gamma 20 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39304671974942 0.616839548887172 8 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95985093767466 0.739246784594153 9 gamma 20 gwa-t10 bot_user_iat 1 0.00714285714285714
11.068617568211 0.918273683294632 10 gamma 20 gwa-t10 bot_user_iat 9 0.0642857142857143
11.8313195127051 0.93057011643576 11 gamma 20 gwa-t10 bot_user_iat 13 0.0928571428571429
11.2585846400251 0.9802568044736 12 gamma 20 gwa-t10 bot_user_iat 11 0.0785714285714286
15.7363511953498 1.28833295852395 14 gamma 20 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5622174190625 1.60870317684835 15 gamma 20 gwa-t10 bot_user_iat 16 0.114285714285714
18.0020865971665 1.70215448822505 16 gamma 20 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0915320228448 5.12777954491366 17 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
15.4250145602982 1.13385132591859 18 gamma 20 gwa-t10 bot_user_iat 1 0.00714285714285714
9.14388466709165 0.715694635684176 20 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 20 gwa-t10 bot_user_iat 11 0.0785714285714286
12.8997312239008 1.15806595662951 1 gamma 2 gwa-t10 bot_user_iat 110 0.785714285714286
24.6635451245759 2.74887621296245 2 gamma 2 gwa-t10 bot_user_iat 30 0.214285714285714
0.122522092687801 NA 3 exponential 3 gwa-t10 bot_user_iat 1 0.00714285714285714
12.8997312239008 1.15806595662951 1 gamma 3 gwa-t10 bot_user_iat 110 0.785714285714286
18.5141120874142 1.91407475674773 2 gamma 3 gwa-t10 bot_user_iat 29 0.207142857142857
0.122522092687801 NA 4 exponential 4 gwa-t10 bot_user_iat 1 0.00714285714285714
18.5141120874142 1.91407475674773 2 gamma 4 gwa-t10 bot_user_iat 29 0.207142857142857
2.35791811725646 0.268377184368634 1 lognormal 4 gwa-t10 bot_user_iat 90 0.642857142857143
3.806497556545 14.3672127719508 3 weibull 4 gwa-t10 bot_user_iat 20 0.142857142857143
0.122522092687801 NA 4 exponential 5 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 5 exponential 5 gwa-t10 bot_user_iat 1 0.00714285714285714
18.7081532184156 1.9325465244084 2 gamma 5 gwa-t10 bot_user_iat 28 0.2
2.35791811725646 0.268377184368634 1 lognormal 5 gwa-t10 bot_user_iat 90 0.642857142857143
3.806497556545 14.3672127719508 3 weibull 5 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 4 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 5 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 6 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
18.7081532184156 1.9325465244084 2 gamma 6 gwa-t10 bot_user_iat 28 0.2
2.35723611988063 0.270040489443999 1 lognormal 6 gwa-t10 bot_user_iat 89 0.635714285714286
12.9494902937097 3.83046527000955 3 normal 6 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 5 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 6 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 7 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
12.9150412087688 1.12932168949136 1 gamma 7 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081532184156 1.9325465244084 2 gamma 7 gwa-t10 bot_user_iat 28 0.2
14.796941339711 1.41685979331926 4 gamma 7 gwa-t10 bot_user_iat 34 0.242857142857143
3.806497556545 14.3672127719508 3 weibull 7 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 5 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 7 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 8 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
12.9150412087688 1.12932168949136 1 gamma 8 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081532184156 1.9325465244084 2 gamma 8 gwa-t10 bot_user_iat 28 0.2
10.306657530458 0.723511018250305 3 gamma 8 gwa-t10 bot_user_iat 3 0.0214285714285714
14.796941339711 1.41685979331926 4 gamma 8 gwa-t10 bot_user_iat 34 0.242857142857143
11.1981609439431 0.876123237527094 6 gamma 8 gwa-t10 bot_user_iat 17 0.121428571428571
0.0901611301720423 NA 5 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 7 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 9 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
12.9150412087688 1.12932168949136 1 gamma 9 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081532184156 1.9325465244084 2 gamma 9 gwa-t10 bot_user_iat 28 0.2
10.306657530458 0.723511018250305 3 gamma 9 gwa-t10 bot_user_iat 3 0.0214285714285714
11.1981609439431 0.876123237527094 6 gamma 9 gwa-t10 bot_user_iat 17 0.121428571428571
16.7136801189468 1.61767482719304 8 gamma 9 gwa-t10 bot_user_iat 20 0.142857142857143
3.00296914294732 12.3506445114508 4 weibull 9 gwa-t10 bot_user_iat 14 0.1
0.0844508124597562 NA 1 exponential 10 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 10 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 10 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 10 gwa-t11 bot_user_iat 1 0.0588235294117647
40.095852988058 4.46369773257939 5 gamma 10 gwa-t11 bot_user_iat 2 0.117647058823529
25.1070550736159 2.51189559985982 6 gamma 10 gwa-t11 bot_user_iat 3 0.176470588235294
30.008774559532 3.13191222042428 8 gamma 10 gwa-t11 bot_user_iat 1 0.0588235294117647
48.6731365010641 4.5993197366932 9 gamma 10 gwa-t11 bot_user_iat 4 0.235294117647059
0.0844508124597562 NA 1 exponential 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 10 exponential 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 11 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 11 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 11 gwa-t11 bot_user_iat 1 0.0588235294117647
40.095852988058 4.46369773257939 5 gamma 11 gwa-t11 bot_user_iat 2 0.117647058823529
25.1070550736159 2.51189559985982 6 gamma 11 gwa-t11 bot_user_iat 3 0.176470588235294
38.0492941097524 3.52176448599595 9 gamma 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.0844508124597562 NA 1 exponential 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 12 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
40.095852988058 4.46369773257939 5 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
26.0364712998641 2.540274959995 6 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
24.9832688403741 2.52163483837885 9 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
38.0492941097524 3.52176448599595 10 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.0844508124597562 NA 1 exponential 13 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 13 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 13 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
40.095852988058 4.46369773257939 5 gamma 13 gwa-t11 bot_user_iat 2 0.117647058823529
26.0364712998641 2.540274959995 6 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
30.008774559532 3.13191222042428 8 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
24.9832688403741 2.52163483837885 9 gamma 13 gwa-t11 bot_user_iat 2 0.117647058823529
34.0719464926867 3.18444998021985 10 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1167707083979 3.78338981051095 12 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 14 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 14 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 14 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0364712998641 2.540274959995 6 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
24.9832688403741 2.52163483837885 9 gamma 14 gwa-t11 bot_user_iat 2 0.117647058823529
34.0719464926867 3.18444998021985 10 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2357934893409 4.83856615958009 12 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1167707083979 3.78338981051095 13 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 15 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 12 exponential 15 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 15 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0364712998641 2.540274959995 6 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9824092867509 2.76600031371058 9 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0719464926867 3.18444998021985 10 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1552794216389 2.41845327422953 11 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2357934893409 4.83856615958009 13 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1167707083979 3.78338981051095 14 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 16 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969538985507596 NA 12 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 15 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0940665314837769 NA 16 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0364712998641 2.540274959995 6 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9824092867509 2.76600031371058 9 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0719464926867 3.18444998021985 10 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1552794216389 2.41845327422953 11 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2357934893409 4.83856615958009 13 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1167707083979 3.78338981051095 14 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0842411128559705 NA 1 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.109685725914989 NA 4 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 6 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 8 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 9 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969538985507596 NA 13 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 16 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0940665314837769 NA 17 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
5181543.79623805 438602.663389449 2 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 3 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 5 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0364712998641 2.540274959995 7 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9824092867509 2.76600031371058 10 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0719464926867 3.18444998021985 11 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1552794216389 2.41845327422953 12 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2357934893409 4.83856615958009 14 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1167707083979 3.78338981051095 15 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
31.2247375869729 3.06390192806569 1 gamma 1 gwa-t11 bot_user_iat 17 1
32.0121195396797 3.16564572073094 1 gamma 2 gwa-t11 bot_user_iat 16 0.941176470588235
1878525579.90456 146601953.946315 2 gamma 2 gwa-t11 bot_user_iat 1 0.0588235294117647
57.3172325545712 4.92548696523847 1 gamma 3 gwa-t11 bot_user_iat 4 0.235294117647059
34.6724910237312 3.53999078424824 2 gamma 3 gwa-t11 bot_user_iat 12 0.705882352941177
1878525579.90456 146601953.946315 3 gamma 3 gwa-t11 bot_user_iat 1 0.0588235294117647
57.3172325545712 4.92548696523847 1 gamma 4 gwa-t11 bot_user_iat 4 0.235294117647059
34.6942527752291 3.70089718166308 2 gamma 4 gwa-t11 bot_user_iat 7 0.411764705882353
1878525579.90456 146601953.946315 3 gamma 4 gwa-t11 bot_user_iat 1 0.0588235294117647
50.8223788817956 4.81237241444971 4 gamma 4 gwa-t11 bot_user_iat 5 0.294117647058824
57.3172325545712 4.92548696523847 1 gamma 5 gwa-t11 bot_user_iat 4 0.235294117647059
35.2183307605151 3.65761078993215 2 gamma 5 gwa-t11 bot_user_iat 4 0.235294117647059
1878525579.90456 146601953.946315 3 gamma 5 gwa-t11 bot_user_iat 1 0.0588235294117647
35.8286607544083 3.92101061225483 4 gamma 5 gwa-t11 bot_user_iat 3 0.176470588235294
50.8223788817956 4.81237241444971 5 gamma 5 gwa-t11 bot_user_iat 5 0.294117647058824
0.0844508124597562 NA 1 exponential 6 gwa-t11 bot_user_iat 2 0.117647058823529
0.0891947405306296 NA 2 exponential 6 gwa-t11 bot_user_iat 2 0.117647058823529
35.2183307605151 3.65761078993215 3 gamma 6 gwa-t11 bot_user_iat 4 0.235294117647059
1878525579.90456 146601953.946315 4 gamma 6 gwa-t11 bot_user_iat 1 0.0588235294117647
35.8286607544083 3.92101061225483 5 gamma 6 gwa-t11 bot_user_iat 3 0.176470588235294
50.8223788817956 4.81237241444971 6 gamma 6 gwa-t11 bot_user_iat 5 0.294117647058824
0.0844508124597562 NA 1 exponential 7 gwa-t11 bot_user_iat 2 0.117647058823529
0.0891947405306296 NA 2 exponential 7 gwa-t11 bot_user_iat 2 0.117647058823529
0.096910871280993 NA 6 exponential 7 gwa-t11 bot_user_iat 1 0.0588235294117647
35.2183307605151 3.65761078993215 3 gamma 7 gwa-t11 bot_user_iat 4 0.235294117647059
1878525579.90456 146601953.946315 4 gamma 7 gwa-t11 bot_user_iat 1 0.0588235294117647
35.8286607544083 3.92101061225483 5 gamma 7 gwa-t11 bot_user_iat 3 0.176470588235294
48.6731365010641 4.5993197366932 7 gamma 7 gwa-t11 bot_user_iat 4 0.235294117647059
0.0844508124597562 NA 1 exponential 8 gwa-t11 bot_user_iat 2 0.117647058823529
0.0891947405306296 NA 2 exponential 8 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 8 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 8 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 8 gwa-t11 bot_user_iat 1 0.0588235294117647
35.8286607544083 3.92101061225483 5 gamma 8 gwa-t11 bot_user_iat 3 0.176470588235294
25.1070550736159 2.51189559985982 6 gamma 8 gwa-t11 bot_user_iat 3 0.176470588235294
48.6731365010641 4.5993197366932 8 gamma 8 gwa-t11 bot_user_iat 4 0.235294117647059
0.0844508124597562 NA 1 exponential 9 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 9 gwa-t11 bot_user_iat 1 0.0588235294117647
0.096910871280993 NA 7 exponential 9 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 9 exponential 9 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7276476691237 3.50789214291361 2 gamma 9 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90456 146601953.946315 4 gamma 9 gwa-t11 bot_user_iat 1 0.0588235294117647
35.8286607544083 3.92101061225483 5 gamma 9 gwa-t11 bot_user_iat 3 0.176470588235294
25.1070550736159 2.51189559985982 6 gamma 9 gwa-t11 bot_user_iat 3 0.176470588235294
48.6731365010641 4.5993197366932 8 gamma 9 gwa-t11 bot_user_iat 4 0.235294117647059
0.136095435660696 NA 10 exponential 10 gwa-t1 bot_runtime_sum 1 0.00568181818181818
3.9650243798447 1.79367922393656 2 gamma 10 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.461375980111 0.908739652556073 4 gamma 10 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.30274549117131 0.813863945575741 5 gamma 10 gwa-t1 bot_runtime_sum 9 0.0511363636363636
5.19174593667112 0.984825731732174 7 gamma 10 gwa-t1 bot_runtime_sum 45 0.255681818181818
8.09549101597567 0.599769126232438 8 gamma 10 gwa-t1 bot_runtime_sum 2 0.0113636363636364
3.0225609613009 0.742408454608813 9 gamma 10 gwa-t1 bot_runtime_sum 29 0.164772727272727
8.30306468048607 2.70290721799354 1 normal 10 gwa-t1 bot_runtime_sum 36 0.204545454545455
6.94385751517956 2.47861645980929 3 normal 10 gwa-t1 bot_runtime_sum 41 0.232954545454545
11.6633019037987 2.69643759326277 6 normal 10 gwa-t1 bot_runtime_sum 5 0.0284090909090909
0.136095435660696 NA 11 exponential 11 gwa-t1 bot_runtime_sum 1 0.00568181818181818
3.9650243798447 1.79367922393656 2 gamma 11 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.461375980111 0.908739652556073 4 gamma 11 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.30274549117131 0.813863945575741 5 gamma 11 gwa-t1 bot_runtime_sum 9 0.0511363636363636
5.88838400600342 1.15448256300202 8 gamma 11 gwa-t1 bot_runtime_sum 23 0.130681818181818
8.09549101597567 0.599769126232438 9 gamma 11 gwa-t1 bot_runtime_sum 2 0.0113636363636364
3.0225609613009 0.742408454608813 10 gamma 11 gwa-t1 bot_runtime_sum 29 0.164772727272727
1.8467021064109 0.4853428017376 3 lognormal 11 gwa-t1 bot_runtime_sum 41 0.232954545454545
8.30306468048607 2.70290721799354 1 normal 11 gwa-t1 bot_runtime_sum 36 0.204545454545455
11.6633019037987 2.69643759326277 6 normal 11 gwa-t1 bot_runtime_sum 5 0.0284090909090909
5.46361640316614 2.24228283160611 7 normal 11 gwa-t1 bot_runtime_sum 22 0.125
0.136095435660696 NA 12 exponential 12 gwa-t1 bot_runtime_sum 1 0.00568181818181818
3.9650243798447 1.79367922393656 2 gamma 12 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.461375980111 0.908739652556073 4 gamma 12 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.30274549117131 0.813863945575741 5 gamma 12 gwa-t1 bot_runtime_sum 9 0.0511363636363636
5.88838400600342 1.15448256300202 8 gamma 12 gwa-t1 bot_runtime_sum 23 0.130681818181818
3.0225609613009 0.742408454608813 10 gamma 12 gwa-t1 bot_runtime_sum 29 0.164772727272727
4.92092864522863 0.370939976265031 11 gamma 12 gwa-t1 bot_runtime_sum 1 0.00568181818181818
1.8467021064109 0.4853428017376 3 lognormal 12 gwa-t1 bot_runtime_sum 41 0.232954545454545
8.30306468048607 2.70290721799354 1 normal 12 gwa-t1 bot_runtime_sum 36 0.204545454545455
11.6633019037987 2.69643759326277 6 normal 12 gwa-t1 bot_runtime_sum 5 0.0284090909090909
5.46361640316614 2.24228283160611 7 normal 12 gwa-t1 bot_runtime_sum 22 0.125
10.4614846797111 14.3672707573959 9 weibull 12 gwa-t1 bot_runtime_sum 1 0.00568181818181818
0.136095435660696 NA 13 exponential 13 gwa-t1 bot_runtime_sum 1 0.00568181818181818
3.9650243798447 1.79367922393656 2 gamma 13 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.06805462954836 1.10917581830983 3 gamma 13 gwa-t1 bot_runtime_sum 14 0.0795454545454545
8.461375980111 0.908739652556073 5 gamma 13 gwa-t1 bot_runtime_sum 4 0.0227272727272727
8.30274549117131 0.813863945575741 6 gamma 13 gwa-t1 bot_runtime_sum 9 0.0511363636363636
5.88838400600342 1.15448256300202 9 gamma 13 gwa-t1 bot_runtime_sum 23 0.130681818181818
3.0225609613009 0.742408454608813 11 gamma 13 gwa-t1 bot_runtime_sum 29 0.164772727272727
4.92092864522863 0.370939976265031 12 gamma 13 gwa-t1 bot_runtime_sum 1 0.00568181818181818
1.73579399082745 0.56772673872716 4 lognormal 13 gwa-t1 bot_runtime_sum 27 0.153409090909091
